Tenant,ANP,VRF,BridgeDomain,EPG,Pod,Node,IPG,IP,MAC,VLAN
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.97,00:10:E0:62:8D:68,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.1,00:10:E0:62:60:DA,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.67,02:08:20:DB:E2:19,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.16,00:10:E0:62:60:DF,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.123,02:08:20:2A:D1:DF,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.69,00:10:E0:65:4B:96,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.66,00:10:E0:5D:12:F0,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.104,00:0B:38:BC:D4:49,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.84,00:10:E0:5B:AB:8C,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.100,00:E0:4B:48:01:70,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.41,02:08:20:41:7C:4A,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.99,00:E0:4B:4B:3C:CC,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_SOA_1,BD_MDC2_SOA_MGT,EPG_MDC2_SOA_MGT,pod-1,protpaths-1205-1206,IPG_VPC_MDC2_SOA_MGT,172.26.58.35,02:08:20:EC:CB:08,vlan-2708
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_7,172.26.47.121,00:50:56:A7:09:5D,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_7,172.26.47.118,00:50:56:A7:26:30,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.112,00:50:56:A7:7F:64,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_3,172.26.47.110,00:21:5E:E3:26:60,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_1,172.26.47.108,1E:00:04:ED:EE:03,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_1,172.26.47.105,1E:00:03:7F:6F:02,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_6,172.26.47.107,A6:64:DC:CD:EA:06,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.115,00:50:56:A7:5A:A9,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.123,00:50:56:A7:69:E3,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_7,172.26.47.117,00:50:56:A7:28:AD,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.99,00:50:56:A7:3B:56,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.100,00:50:56:A7:47:AE,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_1,172.26.47.101,EA:CC:4C:8F:2B:03,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_3,172.26.47.98,72:09:0F:7E:0D:04,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_3,172.26.47.102,72:09:0F:7E:0D:04,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_3,172.26.47.111,72:09:02:3E:BA:03,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_3,172.26.47.104,72:09:02:3E:BA:03,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.116,00:50:56:A7:1C:0E,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_5,172.26.47.97,00:50:56:A7:0E:62,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,paths-1205,eth1/19,172.26.47.114,00:25:B3:1D:88:D4,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_VIOS_1,172.26.47.103,EA:CC:45:60:4A:04,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_6,172.26.47.106,A6:64:D3:7A:2B:05,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_7,172.26.47.122,00:50:56:A7:66:4D,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_HRIS_3,BD_MDC2_HRIS_DEV,EPG_MDC2_HRIS_DEV,pod-1,protpaths-1203-1204,IPG_VPC_MDC2_HRIS_SVR_6,172.26.47.109,A6:64:D4:31:6C:05,vlan-2693
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_1,BD_MDC2_STARCAT_MGT,EPG_MDC2_STARCAT_MGT,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.26.37.102,00:50:56:9C:68:2A,vlan-2677
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/9,172.29.4.173,50:6B:8D:F8:FE:7A,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/9,172.29.4.162,50:6B:8D:0D:82:91,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1304,eth1/10,172.29.4.168,50:6B:8D:FB:22:EF,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/9,172.29.4.166,50:6B:8D:6C:65:EA,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/11,172.29.4.172,50:6B:8D:F5:97:82,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1304,eth1/10,172.29.4.165,50:6B:8D:68:8D:36,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1304,eth1/10,172.29.4.169,50:6B:8D:83:53:82,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/9,172.29.4.164,50:6B:8D:B1:82:7D,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/11,172.29.4.170,50:6B:8D:CB:D1:B3,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1304,eth1/10,172.29.4.167,50:6B:8D:2A:61:D9,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1304,eth1/10,172.29.4.171,50:6B:8D:6B:C1:8A,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/11,172.29.4.163,50:6B:8D:FC:A4:37,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT2_PRD,EPG_MDC2_STARCAT2_PRD,pod-1,paths-1303,eth1/11,172.29.4.161,50:6B:8D:31:03:D3,vlan-2933
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Job_Schedule_1,BD_MDC2_Job_Sch_PRD,EPG_MDC2_Job_Sch_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_JOBS_SW_1,172.29.7.69,00:50:56:9D:8C:BD,vlan-2907
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Job_Schedule_1,BD_MDC2_Job_Sch_PRD,EPG_MDC2_Job_Sch_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_JOBS_SW_1,172.29.7.68,00:50:56:9D:5D:E6,vlan-2907
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Job_Schedule_1,BD_MDC2_Job_Sch_PRD,EPG_MDC2_Job_Sch_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_JOBS_SW_1,172.29.7.67,00:50:56:9D:4C:BE,vlan-2907
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Job_Schedule_1,BD_MDC2_Job_Sch_PRD,EPG_MDC2_Job_Sch_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_JOBS_SW_1,172.29.7.65,00:50:56:9D:18:C7,vlan-2907
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Job_Schedule_1,BD_MDC2_Job_Sch_PRD,EPG_MDC2_Job_Sch_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC2_JOBS_SW_1,172.29.7.66,00:50:56:9D:F5:BA,vlan-2907
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.67,80:30:E0:38:4D:E2,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.62,80:30:E0:29:87:60,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.10,80:30:E0:3E:23:32,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.5,80:30:E0:3E:23:A2,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.9,80:30:E0:3E:24:96,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.8,80:30:E0:3E:34:E0,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.7,80:30:E0:3E:33:54,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.31,80:30:E0:3E:FA:8C,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.41,80:30:E0:3F:6A:36,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.65,94:18:82:48:EA:30,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.3,80:30:E0:3E:34:DA,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.42,80:30:E0:3F:5A:AA,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.69,08:F1:EA:94:1B:24,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.66,20:67:7C:E9:EA:70,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.2,80:30:E0:3E:23:A8,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.203,EC:9B:8B:C7:AF:95,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.4,80:30:E0:3E:14:3A,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.35,80:30:E0:3E:4C:A0,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.32,80:30:E0:38:D2:50,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.11,80:30:E0:3E:13:48,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.61,80:30:E0:29:96:18,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.63,80:30:E0:29:96:18,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.43,80:30:E0:3F:9A:30,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.34,80:30:E0:3E:CA:66,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.52,08:F1:EA:A4:07:FE,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.1,80:30:E0:3E:23:A4,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.201,EC:9B:8B:F8:3C:19,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.12,80:30:E0:3E:03:E4,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.33,80:30:E0:3E:4C:1E,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.68,08:F1:EA:94:19:9E,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.6,80:30:E0:3E:33:72,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_Dev_Ops_1,BD_MDC2_Dev_Ops_ILO,EPG_MDC2_Dev_Ops_ILO,pod-1,protpaths-1305-1306,IPG_VPC_MDC2_Dev_Ops_MGT,172.26.121.51,08:F1:EA:A4:12:30,vlan-2779
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.9,00:50:56:9C:2A:A1,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.8,00:50:56:9C:5B:1C,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.1,00:50:56:9C:72:01,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.4,00:50:56:83:7F:49,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.6,00:50:56:9C:3F:C8,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_1,172.29.4.10,00:50:56:9C:4C:A6,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.3,00:50:56:9C:05:EE,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.2,00:50:56:9C:68:D0,vlan-2914
BAAC_MDC2,ANP_MDC2,VRF_MDC2_INT_STARCAT_2,BD_MDC2_STARCAT_PRD,EPG_MDC2_STARCAT_PRD,pod-1,protpaths-1303-1304,IPG_VPC_MDC_INTRA_BLD_SVR_2,172.29.4.7,00:50:56:9C:35:1E,vlan-2914
